Model,Year,country,Real,Real cod,Predicție,Predicție cod,Participare scăzută,Participare medie,Participare ridicată
Logistic Regression,2020,Luxembourg,Participare medie,1,Participare scăzută,0,0.4361207818691558,0.18602481198359663,0.37785440614724747
Logistic Regression,2020,Latvia,Participare ridicată,2,Participare ridicată,2,0.0050240242211857635,0.14169379022164705,0.8532821855571671
Logistic Regression,2020,Moldova,Participare ridicată,2,Participare ridicată,2,0.33946327755911826,0.22489284011420793,0.43564388232667367
Logistic Regression,2020,North Macedonia,Participare scăzută,0,Participare ridicată,2,0.2937185434522148,0.24661110917818335,0.4596703473696018
Logistic Regression,2020,Malta,Participare medie,1,Participare ridicată,2,0.1630178754266975,0.385366310969458,0.4516158136038445
Logistic Regression,2020,Montenegro,Participare scăzută,0,Participare scăzută,0,0.44301070235195783,0.3891748303770043,0.16781446727103794
Logistic Regression,2020,Netherlands,Participare ridicată,2,Participare ridicată,2,0.010810344402736944,0.07320738296962279,0.9159822726276403
Logistic Regression,2020,Norway,Participare ridicată,2,Participare ridicată,2,0.001522689389285937,0.043734767547244244,0.9547425430634698
Logistic Regression,2020,Poland,Participare medie,1,Participare ridicată,2,0.014029893986532519,0.20242548318793904,0.7835446228255285
Logistic Regression,2020,Portugal,Participare ridicată,2,Participare ridicată,2,0.012713310881775205,0.14704348839334566,0.8402432007248791
Logistic Regression,2020,Romania,Participare scăzută,0,Participare medie,1,0.08751678337033643,0.5242589239226915,0.3882242927069721
Logistic Regression,2020,Russian Federation,Participare ridicată,2,Participare medie,1,0.14628599410934512,0.5277240038908806,0.32599000199977424
Logistic Regression,2020,Serbia,Participare medie,1,Participare ridicată,2,0.06657747835938868,0.15740546715510748,0.7760170544855038
Logistic Regression,2020,Slovak Republic,Participare medie,1,Participare ridicată,2,0.04974843055048046,0.45437764420792776,0.4958739252415919
Logistic Regression,2020,Slovenia,Participare ridicată,2,Participare ridicată,2,0.010036350736523965,0.2570712322228736,0.7328924170406024
Logistic Regression,2020,Sweden,Participare ridicată,2,Participare ridicată,2,0.002190324039405189,0.02935066222526062,0.9684590137353342
Logistic Regression,2020,Turkiye,Participare scăzută,0,Participare scăzută,0,0.715713693953256,0.14885011809094076,0.1354361879558032
Logistic Regression,2020,Ukraine,Participare medie,1,Participare ridicată,2,0.127444057714276,0.3918975966979605,0.48065834558776355
Logistic Regression,2021,Albania,Participare medie,1,Participare scăzută,0,0.6761978648629866,0.08724842759892326,0.23655370753809013
Logistic Regression,2021,Austria,Participare ridicată,2,Participare ridicată,2,0.0035794295992739597,0.06508273727670098,0.931337833124025
Logistic Regression,2021,Belgium,Participare medie,1,Participare ridicată,2,0.005514579973030516,0.046658951644596824,0.9478264683823727
Logistic Regression,2021,Bulgaria,Participare medie,1,Participare ridicată,2,0.03647154630054224,0.34224739271436644,0.6212810609850913
Logistic Regression,2021,Bosnia and Herzegovina,Participare scăzută,0,Participare scăzută,0,0.760088953644271,0.17243017452769585,0.06748087182803311
Logistic Regression,2021,Belarus,Participare ridicată,2,Participare ridicată,2,0.003177107199009575,0.053445016920441464,0.9433778758805489
Logistic Regression,2021,Switzerland,Participare ridicată,2,Participare ridicată,2,0.012567124071976278,0.057618656941815456,0.9298142189862083
Logistic Regression,2021,Cyprus,Participare ridicată,2,Participare ridicată,2,0.0187204990036051,0.42742146617669696,0.5538580348196979
Logistic Regression,2021,Czechia,Participare ridicată,2,Participare ridicată,2,0.04109350636837154,0.29071074906129013,0.6681957445703384
Logistic Regression,2021,Germany,Participare ridicată,2,Participare ridicată,2,0.007324107536692656,0.08891675931138167,0.9037591331519256
Logistic Regression,2021,Denmark,Participare ridicată,2,Participare ridicată,2,0.002735105569601068,0.040123027053912456,0.9571418673764865
Logistic Regression,2021,Spain,Participare ridicată,2,Participare ridicată,2,0.03400650607047497,0.07958573575069007,0.8864077581788349
Logistic Regression,2021,Estonia,Participare ridicată,2,Participare ridicată,2,0.00945809725842805,0.20907762830302476,0.7814642744385472
Logistic Regression,2021,Finland,Participare ridicată,2,Participare ridicată,2,0.0007554686540865069,0.028774379204923088,0.9704701521409904
Logistic Regression,2021,France,Participare ridicată,2,Participare ridicată,2,0.019103391277208306,0.12130602421776247,0.8595905845050293
Logistic Regression,2021,United Kingdom,Participare ridicată,2,Participare ridicată,2,0.005709531062158028,0.07800641221671123,0.9162840567211308
Logistic Regression,2021,Greece,Participare scăzută,0,Participare ridicată,2,0.2040305717690622,0.32223807454749404,0.47373135368344366
Logistic Regression,2021,Croatia,Participare medie,1,Participare ridicată,2,0.020881528694163598,0.2945026176995348,0.6846158536063016
Logistic Regression,2021,Hungary,Participare ridicată,2,Participare medie,1,0.10196412262338636,0.5125889344998922,0.3854469428767215
Logistic Regression,2021,Ireland,Participare ridicată,2,Participare ridicată,2,0.045246935648299576,0.46842440030126814,0.4863286640504324
Logistic Regression,2021,Iceland,Participare ridicată,2,Participare ridicată,2,0.0011503007493737713,0.01444483992842075,0.9844048593222056
Logistic Regression,2021,Italy,Participare scăzută,0,Participare ridicată,2,0.11249308462984808,0.26624737667195447,0.6212595386981975
Logistic Regression,2021,Lithuania,Participare ridicată,2,Participare ridicată,2,0.020180759353928962,0.23729384855664193,0.742525392089429
Logistic Regression,2021,Luxembourg,Participare ridicată,2,Participare ridicată,2,0.3666549313692763,0.14722774427110835,0.4861173243596153
Logistic Regression,2021,Latvia,Participare ridicată,2,Participare ridicată,2,0.004967540498728406,0.1422581168050476,0.852774342696224
Logistic Regression,2021,Moldova,Participare ridicată,2,Participare ridicată,2,0.11737657279107694,0.10514934447396913,0.7774740827349539
Logistic Regression,2021,North Macedonia,Participare scăzută,0,Participare ridicată,2,0.20058762806465588,0.21781614632882038,0.5815962256065238
Logistic Regression,2021,Malta,Participare medie,1,Participare ridicată,2,0.10372446214691239,0.37563717150441606,0.5206383663486716
Logistic Regression,2021,Montenegro,Participare scăzută,0,Participare medie,1,0.27674108583015594,0.43443354150546337,0.28882537266438074
Logistic Regression,2021,Netherlands,Participare ridicată,2,Participare ridicată,2,0.006837611354642266,0.04451917862082673,0.9486432100245309
Logistic Regression,2021,Norway,Participare ridicată,2,Participare ridicată,2,0.0006637244274213072,0.024119395049701464,0.9752168805228772
Logistic Regression,2021,Poland,Participare medie,1,Participare ridicată,2,0.013010109432625361,0.20610805157260353,0.7808818389947711
Logistic Regression,2021,Portugal,Participare ridicată,2,Participare ridicată,2,0.009813283015042916,0.12974415751556934,0.8604425594693877
Logistic Regression,2021,Romania,Participare scăzută,0,Participare medie,1,0.08915970682092142,0.555567793132469,0.3552725000466096
Logistic Regression,2021,Russian Federation,Participare ridicată,2,Participare medie,1,0.13273808843939006,0.4999379942724966,0.36732391728811337
Logistic Regression,2021,Serbia,Participare medie,1,Participare ridicată,2,0.095412807348028,0.15581844881701143,0.7487687438349606
Logistic Regression,2021,Slovak Republic,Participare ridicată,2,Participare medie,1,0.05579933631552781,0.47359576562782246,0.4706048980566496
Logistic Regression,2021,Slovenia,Participare ridicată,2,Participare ridicată,2,0.00852425752922642,0.2532498727126915,0.738225869758082
Logistic Regression,2021,Sweden,Participare ridicată,2,Participare ridicată,2,0.002150060969994043,0.028779400050503424,0.9690705389795027
Logistic Regression,2021,Turkiye,Participare scăzută,0,Participare scăzută,0,0.6149020760013187,0.16998671373241223,0.21511121026626895
Logistic Regression,2021,Ukraine,Participare medie,1,Participare ridicată,2,0.15953308570529207,0.3626049430052327,0.47786197128947533
Logistic Regression,2022,Albania,Participare medie,1,Participare scăzută,0,0.6081468404705598,0.08261655942858952,0.30923660010085074
Logistic Regression,2022,Austria,Participare ridicată,2,Participare ridicată,2,0.0016825725520215168,0.046037599977951565,0.9522798274700268
Logistic Regression,2022,Belgium,Participare medie,1,Participare ridicată,2,0.0033060650529604147,0.033128597511905035,0.9635653374351345
Logistic Regression,2022,Bulgaria,Participare ridicată,2,Participare ridicată,2,0.018265602497156176,0.23083838270534296,0.7508960147975008
Logistic Regression,2022,Bosnia and Herzegovina,Participare scăzută,0,Participare scăzută,0,0.6760023337456946,0.24581843123555328,0.07817923501875217
Logistic Regression,2022,Belarus,Participare ridicată,2,Participare ridicată,2,0.002421089264871106,0.04122014543839488,0.9563587652967339
Logistic Regression,2022,Switzerland,Participare ridicată,2,Participare ridicată,2,0.008599635795161984,0.05118756746050479,0.9402127967443332
Logistic Regression,2022,Cyprus,Participare ridicată,2,Participare ridicată,2,0.01507818205677167,0.3933580389407346,0.5915637790024938
Logistic Regression,2022,Czechia,Participare ridicată,2,Participare ridicată,2,0.020249148503949876,0.20351561751321817,0.7762352339828319
Logistic Regression,2022,Germany,Participare ridicată,2,Participare ridicată,2,0.005151985799629276,0.07706791113427074,0.9177801030660999
Logistic Regression,2022,Denmark,Participare ridicată,2,Participare ridicată,2,0.0011071328681709635,0.02259264002332619,0.9763002271085028
Logistic Regression,2022,Spain,Participare ridicată,2,Participare ridicată,2,0.019630615924350385,0.06375660278521858,0.9166127812904311
Logistic Regression,2022,Estonia,Participare ridicată,2,Participare ridicată,2,0.0046608475695528616,0.13865236203833145,0.8566867903921156
Logistic Regression,2022,Finland,Participare ridicată,2,Participare ridicată,2,0.00041970723123545343,0.02262819233670041,0.9769521004320642
Logistic Regression,2022,France,Participare ridicată,2,Participare ridicată,2,0.017739328226705806,0.12634605276069644,0.8559146190125978
Logistic Regression,2022,United Kingdom,Participare ridicată,2,Participare ridicată,2,0.003359684979210131,0.06037639225869605,0.9362639227620938
Logistic Regression,2022,Greece,Participare medie,1,Participare ridicată,2,0.05324442389100898,0.23216307683074908,0.7145924992782421
Logistic Regression,2022,Croatia,Participare medie,1,Participare ridicată,2,0.012427737747391884,0.22953375832705958,0.7580385039255485
Logistic Regression,2022,Hungary,Participare ridicată,2,Participare ridicată,2,0.06837544500165138,0.436533256997175,0.49509129800117374
Logistic Regression,2022,Ireland,Participare ridicată,2,Participare ridicată,2,0.023475029707740513,0.3697625564452804,0.6067624138469792
Logistic Regression,2022,Iceland,Participare ridicată,2,Participare ridicată,2,0.0006392608951557137,0.012465670495461784,0.9868950686093825
Logistic Regression,2022,Italy,Participare scăzută,0,Participare ridicată,2,0.0590731139019792,0.20912750663519714,0.7317993794628237
Logistic Regression,2022,Lithuania,Participare ridicată,2,Participare ridicată,2,0.008603344190536663,0.14652610670411256,0.8448705491053506
Logistic Regression,2022,Luxembourg,Participare ridicată,2,Participare ridicată,2,0.27434125436985807,0.1525712602035354,0.5730874854266066
Logistic Regression,2022,Latvia,Participare ridicată,2,Participare ridicată,2,0.0023811342132927953,0.08938474635957755,0.9082341194271296
Logistic Regression,2022,Moldova,Participare ridicată,2,Participare ridicată,2,0.03347164672944692,0.048427499455333,0.9181008538152201
Logistic Regression,2022,North Macedonia,Participare scăzută,0,Participare ridicată,2,0.05776348441884708,0.14907876398702039,0.7931577515941324
Logistic Regression,2022,Malta,Participare ridicată,2,Participare ridicată,2,0.01918436821815865,0.10877054367994965,0.8720450881018917
Logistic Regression,2022,Montenegro,Participare medie,1,Participare ridicată,2,0.10975740194989986,0.3264812943004593,0.5637613037496408
Logistic Regression,2022,Netherlands,Participare ridicată,2,Participare ridicată,2,0.012884786627874515,0.044876327136996776,0.9422388862351287
Logistic Regression,2022,Norway,Participare ridicată,2,Participare ridicată,2,0.0003922108743240419,0.019886220238392396,0.9797215688872836
Logistic Regression,2022,Poland,Participare medie,1,Participare ridicată,2,0.006845330092866999,0.15528949717787713,0.8378651727292559
Logistic Regression,2022,Portugal,Participare ridicată,2,Participare ridicată,2,0.00961061868720153,0.13207548134703415,0.8583138999657643
Logistic Regression,2022,Romania,Participare scăzută,0,Participare medie,1,0.06109108803098989,0.4844641647732656,0.4544447471957445
Logistic Regression,2022,Russian Federation,Participare ridicată,2,Participare ridicată,2,0.09085220075636666,0.4411896559840649,0.4679581432595685
Logistic Regression,2022,Serbia,Participare medie,1,Participare ridicată,2,0.06107540740261893,0.1327474061876624,0.8061771864097186
Logistic Regression,2022,Slovak Republic,Participare ridicată,2,Participare ridicată,2,0.03474689605834576,0.4225151613457728,0.5427379425958814
Logistic Regression,2022,Slovenia,Participare ridicată,2,Participare ridicată,2,0.0015695478912278503,0.07067629498717196,0.9277541571216001
Logistic Regression,2022,Sweden,Participare ridicată,2,Participare ridicată,2,0.0014095579417642149,0.02354050084831804,0.9750499412099177
Logistic Regression,2022,Turkiye,Participare scăzută,0,Participare ridicată,2,0.1916863928583456,0.11871595934194754,0.6895976477997069
Logistic Regression,2023,Albania,Participare ridicată,2,Participare scăzută,0,0.5109901929694732,0.10242952050518452,0.38658028652534215
Logistic Regression,2023,Austria,Participare ridicată,2,Participare ridicată,2,0.0015922177530489458,0.044332278741118454,0.9540755035058326
Logistic Regression,2023,Belgium,Participare medie,1,Participare ridicată,2,0.0037726940565722678,0.03692864687545669,0.9592986590679711
Logistic Regression,2023,Bulgaria,Participare ridicată,2,Participare ridicată,2,0.02559581158754331,0.2593012545694898,0.7151029338429667
Logistic Regression,2023,Bosnia and Herzegovina,Participare scăzută,0,Participare scăzută,0,0.5089079911141212,0.325209313274733,0.16588269561114571
Logistic Regression,2023,Belarus,Participare ridicată,2,Participare ridicată,2,0.004114082882165092,0.05576120012224041,0.9401247169955945
Logistic Regression,2023,Switzerland,Participare ridicată,2,Participare ridicată,2,0.010190085359134847,0.06302595073175453,0.9267839639091106
Logistic Regression,2023,Cyprus,Participare ridicată,2,Participare ridicată,2,0.010028657769828062,0.36480268810927485,0.6251686541208971
Logistic Regression,2023,Czechia,Participare ridicată,2,Participare ridicată,2,0.022994466004442743,0.21414434754382317,0.7628611864517342
Logistic Regression,2023,Germany,Participare ridicată,2,Participare ridicată,2,0.0045387054986793275,0.07292279661623197,0.9225384978850887
Logistic Regression,2023,Denmark,Participare ridicată,2,Participare ridicată,2,0.001736029903453295,0.027160279792621263,0.9711036903039255
Logistic Regression,2023,Spain,Participare ridicată,2,Participare ridicată,2,0.014099000550212884,0.05556438964754262,0.9303366098022445
Logistic Regression,2023,Estonia,Participare ridicată,2,Participare ridicată,2,0.006516352694906552,0.14413322013251836,0.8493504271725751
Logistic Regression,2023,Finland,Participare ridicată,2,Participare ridicată,2,0.0003033837607065476,0.01954596224289815,0.9801506539963953
Logistic Regression,2023,France,Participare ridicată,2,Participare ridicată,2,0.01768690040874226,0.11935864840051646,0.8629544511907412
Logistic Regression,2023,United Kingdom,Participare ridicată,2,Participare ridicată,2,0.003449334686486796,0.06031939992316805,0.9362312653903451
Logistic Regression,2023,Greece,Participare medie,1,Participare ridicată,2,0.03243499559386768,0.18510551846361553,0.7824594859425168
Logistic Regression,2023,Croatia,Participare medie,1,Participare ridicată,2,0.007975954870314364,0.20914559840935373,0.7828784467203319
Logistic Regression,2023,Hungary,Participare ridicată,2,Participare ridicată,2,0.07507131990903401,0.4171615484944752,0.5077671315964908
Logistic Regression,2023,Ireland,Participare ridicată,2,Participare ridicată,2,0.033019986565077666,0.3726635870081297,0.5943164264267926
Logistic Regression,2023,Iceland,Participare ridicată,2,Participare ridicată,2,0.0008503613288340117,0.01373378498560408,0.9854158536855618
Logistic Regression,2023,Italy,Participare scăzută,0,Participare ridicată,2,0.04454291744722068,0.1907570560518169,0.7647000265009625
Logistic Regression,2023,Lithuania,Participare ridicată,2,Participare ridicată,2,0.012921343098341462,0.1841758518629436,0.8029028050387149
Logistic Regression,2023,Luxembourg,Participare ridicată,2,Participare ridicată,2,0.280119400145097,0.15842301158032168,0.5614575882745813
Logistic Regression,2023,Latvia,Participare ridicată,2,Participare ridicată,2,0.002783693427030526,0.09209120764151059,0.905125098931459
Logistic Regression,2023,Moldova,Participare ridicată,2,Participare ridicată,2,0.05676891609997397,0.07660057677941937,0.8666305071206067
